Order ID,Product ID,Location ID,Sales Person ID,Customer ID,Purchase Date,Quantity,Price
AX22214,ENX2005,A123,EMP1037,C1772,2015-04-17,1,684
AX22377,ENX2045,A108,EMP1035,C1598,2015-04-17,1,556
AX23409,ENX2027,A138,EMP1020,C1024,2015-04-17,4,2497
AX23777,ENX2062,A151,EMP1026,C1790,2015-04-17,1,2464
AX10863,ENX2011,A133,EMP1030,C1574,2015-04-18,3,530
AX11159,ENX2000,A110,EMP1020,C1208,2015-04-18,2,2241
AX12739,ENX2026,A104,EMP1025,C1369,2015-04-18,2,947
AX13746,ENX2012,A137,EMP1022,C1625,2015-04-18,1,1353
AX15043,ENX2083,A137,EMP1043,C1315,2015-04-18,1,2141
AX15161,ENX2039,A157,EMP1015,C1133,2015-04-18,3,817
AX15400,ENX2099,A133,EMP1027,C1335,2015-04-18,1,1367
AX17436,ENX2019,A123,EMP1004,C1401,2015-04-18,2,800
AX19336,ENX2068,A163,EMP1040,C1265,2015-04-18,1,1500
AX19956,ENX2066,A166,EMP1005,C1476,2015-04-18,2,2091
AX20367,ENX2096,A161,EMP1037,C1113,2015-04-18,3,1587
AX20483,ENX2053,A110,EMP1033,C1432,2015-04-18,1,596
AX21544,ENX2005,A136,EMP1007,C1212,2015-04-18,1,684
AX21734,ENX2094,A127,EMP1041,C1644,2015-04-18,1,771
AX22349,ENX2063,A136,EMP1023,C1512,2015-04-18,2,1708
AX22418,ENX2017,A112,EMP1025,C1212,2015-04-18,1,35
AX22509,ENX2091,A105,EMP1023,C1624,2015-04-18,3,368
AX23948,ENX2079,A168,EMP1031,C1473,2015-04-18,4,1725
AX24138,ENX2096,A128,EMP1038,C1738,2015-04-18,3,1587
AX24704,ENX2068,A154,EMP1021,C1418,2015-04-18,1,1500
AX10038,ENX2098,A143,EMP1039,C1674,2015-04-19,1,1178
AX10781,ENX2015,A113,EMP1043,C1232,2015-04-19,1,637
AX12530,ENX2043,A135,EMP1029,C1364,2015-04-19,1,545
AX12741,ENX2044,A155,EMP1010,C1384,2015-04-19,2,886
AX16243,ENX2012,A130,EMP1007,C1501,2015-04-19,1,1353
AX16516,ENX2017,A113,EMP1002,C1759,2015-04-19,1,35
AX16925,ENX2057,A101,EMP1002,C1047,2015-04-19,1,181
AX17142,ENX2003,A120,EMP1033,C1310,2015-04-19,3,1783
AX19849,ENX2018,A133,EMP1037,C1057,2015-04-19,2,1972
AX21371,ENX2097,A110,EMP1008,C1306,2015-04-19,3,1052
AX23069,ENX2099,A104,EMP1007,C1663,2015-04-19,1,1367
AX23341,ENX2044,A121,EMP1023,C1372,2015-04-19,1,886
AX23590,ENX2024,A150,EMP1004,C1383,2015-04-19,1,356
AX24781,ENX2043,A127,EMP1019,C1460,2015-04-19,1,545
AX24988,ENX2079,A142,EMP1010,C1305,2015-04-19,1,1725
AX10740,ENX2024,A105,EMP1019,C1135,2015-04-20,2,356
AX12513,ENX2013,A162,EMP1016,C1571,2015-04-20,2,368
AX14784,ENX2099,A128,EMP1002,C1433,2015-04-20,1,1367
AX15658,ENX2050,A172,EMP1009,C1670,2015-04-20,1,2391
AX15873,ENX2072,A101,EMP1030,C1426,2015-04-20,1,1887
AX18025,ENX2060,A119,EMP1009,C1341,2015-04-20,1,1467
AX18221,ENX2068,A149,EMP1011,C1093,2015-04-20,4,1500
AX18447,ENX2032,A116,EMP1037,C1146,2015-04-20,1,1967
AX20319,ENX2042,A133,EMP1043,C1476,2015-04-20,1,203
AX21016,ENX2055,A122,EMP1026,C1061,2015-04-20,1,2495
AX21297,ENX2048,A138,EMP1034,C1203,2015-04-20,1,502
AX22325,ENX2022,A101,EMP1016,C1678,2015-04-20,1,561
AX10125,ENX2000,A137,EMP1016,C1541,2015-04-21,2,2241
AX11235,ENX2025,A140,EMP1005,C1452,2015-04-21,2,667
AX13497,ENX2099,A167,EMP1026,C1449,2015-04-21,3,1367
AX13815,ENX2086,A144,EMP1004,C1539,2015-04-21,1,123
AX14712,ENX2028,A169,EMP1025,C1606,2015-04-21,4,2283
AX17431,ENX2089,A108,EMP1036,C1548,2015-04-21,1,2294
AX17955,ENX2056,A119,EMP1026,C1053,2015-04-21,1,1635
AX18771,ENX2061,A154,EMP1022,C1136,2015-04-21,4,913
AX18977,ENX2007,A108,EMP1008,C1272,2015-04-21,1,1405
AX19648,ENX2076,A149,EMP1009,C1424,2015-04-21,3,1522
AX20788,ENX2024,A129,EMP1000,C1414,2015-04-21,1,356
AX21050,ENX2063,A126,EMP1013,C1675,2015-04-21,1,1708
AX21642,ENX2083,A158,EMP1024,C1036,2015-04-21,3,2141
AX21867,ENX2062,A154,EMP1014,C1007,2015-04-21,3,2464
AX23044,ENX2084,A120,EMP1007,C1014,2015-04-21,3,1783
AX12361,ENX2044,A118,EMP1040,C1014,2015-04-22,3,886
AX13060,ENX2099,A149,EMP1038,C1420,2015-04-22,3,1367
AX14860,ENX2043,A132,EMP1019,C1703,2015-04-22,4,545
AX18494,ENX2071,A171,EMP1010,C1070,2015-04-22,3,136
AX18625,ENX2080,A149,EMP1043,C1013,2015-04-22,3,2353
AX19511,ENX2085,A108,EMP1030,C1016,2015-04-22,1,1862
AX19581,ENX2023,A118,EMP1019,C1571,2015-04-22,1,818
AX20186,ENX2040,A145,EMP1027,C1474,2015-04-22,2,1889
AX20990,ENX2045,A148,EMP1023,C1245,2015-04-22,3,556
AX22216,ENX2015,A109,EMP1043,C1787,2015-04-22,1,637
AX22842,ENX2012,A172,EMP1039,C1081,2015-04-22,1,1353
AX23138,ENX2035,A150,EMP1017,C1404,2015-04-22,1,458
AX23437,ENX2048,A104,EMP1019,C1509,2015-04-22,3,502
AX24518,ENX2069,A153,EMP1001,C1620,2015-04-22,2,378
AX24895,ENX2063,A137,EMP1044,C1188,2015-04-22,1,1708
AX10403,ENX2041,A124,EMP1042,C1717,2015-04-23,4,1380
AX12554,ENX2096,A123,EMP1023,C1485,2015-04-23,2,1587
AX12696,ENX2018,A167,EMP1005,C1716,2015-04-23,1,1972
AX15162,ENX2072,A159,EMP1021,C1403,2015-04-23,1,1887
AX15805,ENX2031,A172,EMP1034,C1302,2015-04-23,3,1638
AX16246,ENX2030,A109,EMP1029,C1264,2015-04-23,2,1899
AX16823,ENX2090,A110,EMP1040,C1211,2015-04-23,1,1338
AX17808,ENX2051,A153,EMP1035,C1569,2015-04-23,1,1077
AX18928,ENX2073,A120,EMP1008,C1106,2015-04-23,1,95
AX19865,ENX2067,A105,EMP1044,C1793,2015-04-23,4,1119
AX20100,ENX2069,A163,EMP1023,C1678,2015-04-23,1,378
AX22298,ENX2010,A160,EMP1018,C1591,2015-04-23,3,1812
AX22483,ENX2001,A148,EMP1022,C1645,2015-04-23,1,951
AX24710,ENX2000,A166,EMP1020,C1078,2015-04-23,1,2241
AX12074,ENX2063,A141,EMP1037,C1311,2015-04-24,1,1708
AX13225,ENX2099,A123,EMP1011,C1746,2015-04-24,1,1367
AX13928,ENX2013,A165,EMP1001,C1631,2015-04-24,1,368
AX14420,ENX2099,A113,EMP1000,C1531,2015-04-24,3,1367
AX14510,ENX2043,A154,EMP1022,C1728,2015-04-24,1,545
AX14663,ENX2012,A169,EMP1005,C1049,2015-04-24,2,1353
AX16037,ENX2030,A152,EMP1023,C1708,2015-04-24,2,1899
AX17377,ENX2094,A144,EMP1028,C1651,2015-04-24,1,771
AX17542,ENX2083,A109,EMP1003,C1785,2015-04-24,4,2141
AX20977,ENX2022,A124,EMP1040,C1128,2015-04-24,3,561
AX21253,ENX2035,A137,EMP1027,C1296,2015-04-24,3,458
AX22220,ENX2088,A106,EMP1002,C1329,2015-04-24,3,603
AX22769,ENX2006,A139,EMP1027,C1798,2015-04-24,1,1826
AX23469,ENX2084,A129,EMP1028,C1493,2015-04-24,1,1783
AX24789,ENX2086,A173,EMP1024,C1578,2015-04-24,1,123
AX11948,ENX2014,A150,EMP1017,C1200,2015-04-25,2,1809
AX14207,ENX2058,A166,EMP1032,C1402,2015-04-25,1,2257
AX14483,ENX2062,A117,EMP1031,C1264,2015-04-25,3,2464
AX15458,ENX2063,A111,EMP1005,C1602,2015-04-25,1,1708
AX15572,ENX2098,A125,EMP1020,C1148,2015-04-25,4,1178
AX16764,ENX2050,A156,EMP1009,C1355,2015-04-25,3,2391
AX16893,ENX2062,A126,EMP1028,C1179,2015-04-25,4,2464
AX16960,ENX2059,A110,EMP1023,C1324,2015-04-25,1,1494
AX20362,ENX2032,A162,EMP1023,C1517,2015-04-25,1,1967
AX23043,ENX2056,A108,EMP1043,C1133,2015-04-25,1,1635
AX23345,ENX2016,A157,EMP1032,C1629,2015-04-25,1,1351
AX24971,ENX2075,A160,EMP1004,C1258,2015-04-25,2,400
AX10083,ENX2092,A112,EMP1002,C1257,2015-04-26,3,1639
AX10238,ENX2038,A105,EMP1004,C1780,2015-04-26,1,392
AX10345,ENX2087,A152,EMP1034,C1288,2015-04-26,1,1022
AX10875,ENX2052,A144,EMP1024,C1414,2015-04-26,1,1526
AX12202,ENX2090,A109,EMP1014,C1791,2015-04-26,3,1338
AX12873,ENX2068,A160,EMP1034,C1148,2015-04-26,3,1500
AX13665,ENX2042,A127,EMP1029,C1476,2015-04-26,2,203
AX14484,ENX2010,A156,EMP1027,C1601,2015-04-26,1,1812
AX15050,ENX2021,A146,EMP1026,C1441,2015-04-26,4,217
AX18043,ENX2056,A117,EMP1037,C1754,2015-04-26,1,1635
AX19001,ENX2033,A105,EMP1042,C1794,2015-04-26,2,2182
AX19509,ENX2002,A162,EMP1015,C1095,2015-04-26,1,847
AX19526,ENX2012,A154,EMP1032,C1142,2015-04-26,1,1353
AX20181,ENX2023,A165,EMP1003,C1192,2015-04-26,2,818
AX20769,ENX2036,A162,EMP1023,C1320,2015-04-26,1,1582
AX21612,ENX2051,A145,EMP1025,C1235,2015-04-26,1,1077
AX23704,ENX2075,A107,EMP1029,C1274,2015-04-26,1,400
AX23932,ENX2040,A100,EMP1017,C1138,2015-04-26,1,1889
AX10174,ENX2033,A105,EMP1007,C1199,2015-04-27,4,2182
AX12315,ENX2091,A113,EMP1035,C1217,2015-04-27,1,368
AX14401,ENX2018,A170,EMP1039,C1559,2015-04-27,1,1972
AX14451,ENX2003,A158,EMP1035,C1685,2015-04-27,1,1783
AX16588,ENX2092,A168,EMP1020,C1280,2015-04-27,4,1639
AX16979,ENX2014,A137,EMP1039,C1568,2015-04-27,1,1809
AX17362,ENX2059,A125,EMP1019,C1043,2015-04-27,4,1494
AX19550,ENX2073,A146,EMP1042,C1385,2015-04-27,1,95
AX21459,ENX2046,A140,EMP1031,C1549,2015-04-27,3,2410
AX22117,ENX2089,A170,EMP1029,C1364,2015-04-27,1,2294
AX22301,ENX2044,A148,EMP1018,C1693,2015-04-27,1,886
AX23194,ENX2042,A136,EMP1002,C1321,2015-04-27,1,203
AX23856,ENX2072,A166,EMP1026,C1134,2015-04-27,4,1887
AX10958,ENX2044,A120,EMP1022,C1104,2015-04-28,1,886
AX14084,ENX2057,A170,EMP1000,C1630,2015-04-28,1,181
AX14503,ENX2051,A160,EMP1039,C1787,2015-04-28,1,1077
AX14881,ENX2072,A129,EMP1012,C1634,2015-04-28,2,1887
AX15418,ENX2094,A135,EMP1024,C1436,2015-04-28,1,771
AX15641,ENX2092,A165,EMP1036,C1783,2015-04-28,4,1639
AX16126,ENX2057,A107,EMP1035,C1061,2015-04-28,1,181
AX16202,ENX2027,A108,EMP1000,C1212,2015-04-28,4,2497
AX17693,ENX2013,A112,EMP1037,C1431,2015-04-28,3,368
AX18152,ENX2081,A103,EMP1001,C1400,2015-04-28,1,1566
AX19984,ENX2046,A131,EMP1036,C1398,2015-04-28,3,2410
AX20838,ENX2099,A119,EMP1000,C1714,2015-04-28,1,1367
AX21264,ENX2044,A148,EMP1013,C1159,2015-04-28,3,886
AX22013,ENX2013,A169,EMP1017,C1761,2015-04-28,1,368
AX22957,ENX2077,A119,EMP1009,C1227,2015-04-28,1,530
AX23749,ENX2094,A148,EMP1020,C1089,2015-04-28,1,771
AX24026,ENX2024,A143,EMP1025,C1368,2015-04-28,1,356
AX24071,ENX2028,A165,EMP1016,C1589,2015-04-28,1,2283
AX24884,ENX2054,A122,EMP1024,C1037,2015-04-28,1,127
AX24927,ENX2072,A110,EMP1009,C1236,2015-04-28,1,1887
AX11034,ENX2020,A133,EMP1039,C1307,2015-04-29,1,2005
AX11374,ENX2093,A125,EMP1000,C1543,2015-04-29,1,112
AX11522,ENX2036,A151,EMP1025,C1337,2015-04-29,2,1582
AX11706,ENX2046,A128,EMP1006,C1462,2015-04-29,1,2410
AX12534,ENX2016,A133,EMP1028,C1778,2015-04-29,1,1351
AX13949,ENX2078,A139,EMP1000,C1579,2015-04-29,4,1798
AX14315,ENX2008,A171,EMP1004,C1419,2015-04-29,2,315
AX15857,ENX2052,A125,EMP1000,C1277,2015-04-29,2,1526
AX17718,ENX2063,A156,EMP1004,C1648,2015-04-29,4,1708
AX17812,ENX2091,A161,EMP1007,C1543,2015-04-29,3,368
AX18561,ENX2084,A137,EMP1014,C1374,2015-04-29,3,1783
AX19302,ENX2099,A150,EMP1032,C1051,2015-04-29,1,1367
AX19598,ENX2046,A160,EMP1036,C1340,2015-04-29,3,2410
AX19618,ENX2092,A141,EMP1028,C1653,2015-04-29,1,1639
AX23873,ENX2027,A158,EMP1002,C1287,2015-04-29,1,2497
AX10408,ENX2069,A166,EMP1025,C1742,2015-04-30,1,378
AX10999,ENX2031,A117,EMP1015,C1568,2015-04-30,1,1638
AX13782,ENX2060,A147,EMP1033,C1217,2015-04-30,3,1467
AX14146,ENX2090,A115,EMP1012,C1222,2015-04-30,1,1338
AX16763,ENX2002,A138,EMP1023,C1095,2015-04-30,2,847
AX17790,ENX2042,A138,EMP1020,C1587,2015-04-30,2,203
AX21151,ENX2021,A168,EMP1015,C1721,2015-04-30,1,217
AX10363,ENX2031,A108,EMP1001,C1394,2015-05-01,1,1638
AX12345,ENX2018,A165,EMP1044,C1651,2015-05-01,1,1972
AX12512,ENX2048,A160,EMP1030,C1465,2015-05-01,4,502
AX12603,ENX2023,A111,EMP1005,C1137,2015-05-01,3,818
AX12998,ENX2056,A110,EMP1004,C1602,2015-05-01,2,1635
AX13132,ENX2090,A109,EMP1001,C1311,2015-05-01,1,1338
AX14598,ENX2022,A170,EMP1040,C1243,2015-05-01,3,561
AX14926,ENX2087,A106,EMP1043,C1051,2015-05-01,2,1022
AX15487,ENX2049,A159,EMP1041,C1311,2015-05-01,1,826
AX16208,ENX2000,A156,EMP1032,C1659,2015-05-01,1,2241
AX16376,ENX2078,A118,EMP1033,C1167,2015-05-01,4,1798
AX16957,ENX2071,A150,EMP1013,C1698,2015-05-01,3,136
AX19391,ENX2061,A112,EMP1005,C1105,2015-05-01,1,913
AX20697,ENX2057,A149,EMP1022,C1316,2015-05-01,1,181
AX21690,ENX2030,A172,EMP1012,C1606,2015-05-01,3,1899
AX22065,ENX2024,A171,EMP1000,C1770,2015-05-01,3,356
AX22422,ENX2070,A170,EMP1027,C1330,2015-05-01,1,1671
AX22467,ENX2045,A162,EMP1036,C1463,2015-05-01,1,556
AX22755,ENX2099,A144,EMP1017,C1541,2015-05-01,4,1367
AX23323,ENX2020,A168,EMP1031,C1791,2015-05-01,1,2005
AX12324,ENX2080,A133,EMP1016,C1577,2015-05-02,3,2353
AX14511,ENX2054,A151,EMP1025,C1531,2015-05-02,2,127
AX15696,ENX2031,A158,EMP1031,C1395,2015-05-02,1,1638
AX16430,ENX2070,A159,EMP1031,C1669,2015-05-02,1,1671
AX16510,ENX2005,A118,EMP1023,C1023,2015-05-02,1,684
AX17185,ENX2080,A138,EMP1038,C1637,2015-05-02,4,2353
AX17555,ENX2030,A134,EMP1003,C1164,2015-05-02,1,1899
AX18582,ENX2050,A110,EMP1034,C1798,2015-05-02,3,2391
AX19184,ENX2046,A156,EMP1019,C1196,2015-05-02,1,2410
AX20190,ENX2085,A163,EMP1001,C1445,2015-05-02,1,1862
AX21165,ENX2050,A111,EMP1010,C1292,2015-05-02,1,2391
AX22577,ENX2041,A162,EMP1022,C1476,2015-05-02,2,1380
AX23106,ENX2029,A137,EMP1001,C1212,2015-05-02,2,1848
AX23210,ENX2028,A117,EMP1040,C1530,2015-05-02,2,2283
AX23371,ENX2012,A136,EMP1000,C1556,2015-05-02,1,1353
AX23467,ENX2060,A105,EMP1044,C1059,2015-05-02,1,1467
AX23700,ENX2002,A154,EMP1013,C1748,2015-05-02,4,847
AX10909,ENX2072,A148,EMP1023,C1221,2015-05-03,1,1887
AX13316,ENX2090,A140,EMP1040,C1078,2015-05-03,3,1338
AX15330,ENX2074,A139,EMP1025,C1174,2015-05-03,2,504
AX15750,ENX2004,A103,EMP1044,C1567,2015-05-03,1,1278
AX17259,ENX2005,A150,EMP1041,C1349,2015-05-03,4,684
AX19575,ENX2094,A160,EMP1039,C1422,2015-05-03,1,771
AX19940,ENX2050,A143,EMP1004,C1551,2015-05-03,4,2391
AX22994,ENX2024,A160,EMP1036,C1267,2015-05-03,1,356
AX23272,ENX2088,A100,EMP1037,C1302,2015-05-03,2,603
AX23513,ENX2041,A123,EMP1028,C1461,2015-05-03,3,1380
AX23616,ENX2023,A139,EMP1014,C1022,2015-05-03,3,818
AX23828,ENX2057,A111,EMP1017,C1211,2015-05-03,4,181
AX24045,ENX2065,A129,EMP1036,C1038,2015-05-03,3,2396
AX13618,ENX2039,A139,EMP1016,C1065,2015-05-04,1,817
AX13672,ENX2014,A131,EMP1027,C1643,2015-05-04,1,1809
AX16924,ENX2011,A108,EMP1008,C1185,2015-05-04,1,530
AX18084,ENX2072,A103,EMP1044,C1455,2015-05-04,1,1887
AX18698,ENX2060,A131,EMP1020,C1596,2015-05-04,1,1467
AX19322,ENX2054,A130,EMP1037,C1324,2015-05-04,1,127
AX20540,ENX2081,A122,EMP1012,C1112,2015-05-04,1,1566
AX20906,ENX2030,A129,EMP1035,C1242,2015-05-04,3,1899
AX21285,ENX2042,A104,EMP1038,C1794,2015-05-04,1,203
AX21585,ENX2004,A161,EMP1000,C1382,2015-05-04,1,1278
AX23169,ENX2024,A114,EMP1043,C1076,2015-05-04,1,356
AX24000,ENX2073,A158,EMP1028,C1510,2015-05-04,4,95
AX24105,ENX2062,A103,EMP1010,C1200,2015-05-04,3,2464
AX24180,ENX2032,A167,EMP1027,C1294,2015-05-04,3,1967
AX24341,ENX2064,A164,EMP1020,C1585,2015-05-04,1,1414
AX24617,ENX2010,A145,EMP1026,C1030,2015-05-04,4,1812
AX10785,ENX2037,A118,EMP1017,C1195,2015-05-05,1,880
AX11744,ENX2063,A161,EMP1035,C1345,2015-05-05,4,1708
AX11956,ENX2027,A111,EMP1019,C1796,2015-05-05,1,2497
AX12206,ENX2046,A143,EMP1033,C1554,2015-05-05,1,2410
AX12352,ENX2023,A169,EMP1033,C1298,2015-05-05,1,818
AX12588,ENX2075,A148,EMP1017,C1779,2015-05-05,1,400
AX12775,ENX2093,A145,EMP1014,C1343,2015-05-05,2,112
AX13310,ENX2026,A116,EMP1042,C1062,2015-05-05,1,947
AX13369,ENX2091,A142,EMP1009,C1615,2015-05-05,1,368
AX15774,ENX2040,A139,EMP1040,C1563,2015-05-05,3,1889
AX16391,ENX2006,A137,EMP1012,C1043,2015-05-05,1,1826
AX19614,ENX2063,A105,EMP1020,C1709,2015-05-05,1,1708
AX20371,ENX2059,A161,EMP1000,C1738,2015-05-05,3,1494
AX23896,ENX2008,A134,EMP1031,C1509,2015-05-05,4,315
AX11267,ENX2027,A127,EMP1007,C1259,2015-05-06,2,2497
AX13278,ENX2000,A135,EMP1007,C1326,2015-05-06,1,2241
AX15553,ENX2055,A144,EMP1024,C1090,2015-05-06,2,2495
AX17461,ENX2098,A109,EMP1007,C1331,2015-05-06,1,1178
AX19848,ENX2045,A158,EMP1012,C1569,2015-05-06,1,556
AX22080,ENX2079,A171,EMP1002,C1281,2015-05-06,1,1725
AX23916,ENX2066,A167,EMP1041,C1140,2015-05-06,1,2091
AX11085,ENX2047,A142,EMP1007,C1029,2015-05-07,2,290
AX13171,ENX2097,A162,EMP1036,C1019,2015-05-07,1,1052
AX13722,ENX2039,A125,EMP1016,C1796,2015-05-07,1,817
AX14138,ENX2087,A107,EMP1007,C1296,2015-05-07,1,1022
AX15630,ENX2093,A103,EMP1027,C1751,2015-05-07,2,112
AX16899,ENX2072,A110,EMP1011,C1551,2015-05-07,3,1887
AX17348,ENX2056,A168,EMP1022,C1125,2015-05-07,1,1635
AX17385,ENX2076,A139,EMP1012,C1365,2015-05-07,1,1522
AX17389,ENX2016,A161,EMP1012,C1758,2015-05-07,1,1351
AX17987,ENX2093,A146,EMP1008,C1600,2015-05-07,3,112
AX18701,ENX2086,A149,EMP1006,C1166,2015-05-07,1,123
AX19416,ENX2031,A161,EMP1009,C1511,2015-05-07,2,1638
AX21175,ENX2083,A153,EMP1002,C1759,2015-05-07,1,2141
AX23827,ENX2098,A133,EMP1035,C1071,2015-05-07,1,1178
AX23988,ENX2046,A154,EMP1005,C1077,2015-05-07,1,2410
AX24427,ENX2084,A119,EMP1031,C1190,2015-05-07,3,1783
AX12160,ENX2040,A134,EMP1023,C1419,2015-05-08,1,1889
AX13081,ENX2038,A108,EMP1011,C1387,2015-05-08,3,392
AX13126,ENX2033,A115,EMP1033,C1337,2015-05-08,2,2182
AX14216,ENX2014,A129,EMP1005,C1582,2015-05-08,1,1809
AX15688,ENX2079,A143,EMP1040,C1403,2015-05-08,1,1725
AX17192,ENX2078,A159,EMP1009,C1213,2015-05-08,2,1798
AX17590,ENX2083,A157,EMP1034,C1712,2015-05-08,1,2141
AX17890,ENX2031,A124,EMP1044,C1245,2015-05-08,3,1638
AX18741,ENX2089,A160,EMP1024,C1490,2015-05-08,2,2294
AX19269,ENX2060,A152,EMP1031,C1683,2015-05-08,4,1467
AX20597,ENX2063,A130,EMP1026,C1145,2015-05-08,2,1708
AX20826,ENX2051,A159,EMP1009,C1584,2015-05-08,3,1077
AX23160,ENX2083,A169,EMP1031,C1626,2015-05-08,1,2141
AX23544,ENX2011,A125,EMP1024,C1130,2015-05-08,3,530
AX23907,ENX2059,A105,EMP1043,C1044,2015-05-08,1,1494
AX12350,ENX2097,A122,EMP1025,C1730,2015-05-09,3,1052
AX13607,ENX2052,A168,EMP1018,C1656,2015-05-09,1,1526
AX17014,ENX2012,A155,EMP1030,C1732,2015-05-09,1,1353
AX20469,ENX2018,A163,EMP1020,C1510,2015-05-09,2,1972
AX21696,ENX2004,A151,EMP1011,C1096,2015-05-09,3,1278
AX22829,ENX2038,A167,EMP1005,C1519,2015-05-09,1,392
AX22865,ENX2085,A131,EMP1044,C1600,2015-05-09,1,1862
AX23667,ENX2057,A161,EMP1040,C1579,2015-05-09,1,181
AX24455,ENX2073,A163,EMP1035,C1374,2015-05-09,1,95
AX24653,ENX2087,A108,EMP1009,C1682,2015-05-09,4,1022
AX10117,ENX2060,A140,EMP1031,C1436,2015-05-10,3,1467
AX12322,ENX2053,A103,EMP1037,C1006,2015-05-10,1,596
AX13257,ENX2075,A123,EMP1007,C1206,2015-05-10,4,400
AX13914,ENX2011,A104,EMP1013,C1344,2015-05-10,3,530
AX15139,ENX2073,A167,EMP1013,C1071,2015-05-10,3,95
AX15342,ENX2016,A153,EMP1016,C1420,2015-05-10,2,1351
AX15685,ENX2064,A160,EMP1004,C1634,2015-05-10,1,1414
AX16423,ENX2026,A158,EMP1013,C1308,2015-05-10,4,947
AX16583,ENX2095,A108,EMP1041,C1798,2015-05-10,1,1743
AX18198,ENX2042,A129,EMP1028,C1701,2015-05-10,2,203
AX18834,ENX2001,A141,EMP1015,C1142,2015-05-10,3,951
AX19756,ENX2040,A169,EMP1003,C1065,2015-05-10,1,1889
AX21052,ENX2066,A160,EMP1032,C1244,2015-05-10,1,2091
AX21187,ENX2070,A150,EMP1032,C1723,2015-05-10,2,1671
AX22097,ENX2098,A166,EMP1044,C1392,2015-05-10,3,1178
AX22868,ENX2068,A136,EMP1010,C1306,2015-05-10,3,1500
AX23717,ENX2014,A101,EMP1002,C1614,2015-05-10,1,1809
AX24752,ENX2051,A159,EMP1044,C1132,2015-05-10,2,1077
AX24952,ENX2092,A110,EMP1006,C1216,2015-05-10,1,1639
AX13138,ENX2100,A106,EMP1017,C1039,2015-05-11,1,799
AX13250,ENX2039,A169,EMP1007,C1722,2015-05-11,1,817
AX13318,ENX2002,A144,EMP1018,C1347,2015-05-11,1,847
AX13424,ENX2036,A126,EMP1023,C1799,2015-05-11,1,1582
AX14447,ENX2043,A171,EMP1023,C1473,2015-05-11,1,545
AX16816,ENX2039,A155,EMP1030,C1478,2015-05-11,4,817
AX17117,ENX2095,A134,EMP1004,C1245,2015-05-11,4,1743
AX17628,ENX2035,A114,EMP1013,C1591,2015-05-11,3,458
AX17806,ENX2040,A160,EMP1024,C1612,2015-05-11,1,1889
AX17988,ENX2055,A116,EMP1003,C1156,2015-05-11,3,2495
AX19185,ENX2039,A119,EMP1009,C1672,2015-05-11,4,817
AX23430,ENX2031,A165,EMP1043,C1790,2015-05-11,2,1638
AX24758,ENX2076,A173,EMP1028,C1308,2015-05-11,3,1522
AX13220,ENX2062,A147,EMP1027,C1639,2015-05-12,1,2464
AX13829,ENX2010,A100,EMP1022,C1361,2015-05-12,4,1812
AX16048,ENX2047,A147,EMP1019,C1731,2015-05-12,3,290
AX16462,ENX2044,A141,EMP1029,C1147,2015-05-12,2,886
AX17569,ENX2028,A138,EMP1024,C1761,2015-05-12,3,2283
AX19297,ENX2068,A103,EMP1012,C1197,2015-05-12,2,1500
AX19890,ENX2003,A108,EMP1042,C1045,2015-05-12,2,1783
AX21369,ENX2015,A109,EMP1038,C1602,2015-05-12,4,637
AX22025,ENX2095,A102,EMP1023,C1529,2015-05-12,1,1743
AX23027,ENX2016,A112,EMP1007,C1095,2015-05-12,1,1351
AX23386,ENX2041,A132,EMP1023,C1780,2015-05-12,1,1380
AX23905,ENX2034,A118,EMP1019,C1397,2015-05-12,1,871
AX24561,ENX2093,A170,EMP1014,C1279,2015-05-12,4,112
AX10469,ENX2031,A120,EMP1037,C1736,2015-05-13,3,1638
AX10952,ENX2055,A106,EMP1029,C1425,2015-05-13,1,2495
AX12981,ENX2093,A154,EMP1026,C1435,2015-05-13,4,112
AX13197,ENX2098,A132,EMP1042,C1364,2015-05-13,2,1178
AX13919,ENX2031,A125,EMP1009,C1320,2015-05-13,2,1638
AX14152,ENX2002,A165,EMP1034,C1537,2015-05-13,1,847
AX15922,ENX2061,A103,EMP1013,C1648,2015-05-13,2,913
AX18004,ENX2013,A104,EMP1010,C1310,2015-05-13,1,368
AX18251,ENX2021,A136,EMP1015,C1021,2015-05-13,3,217
AX18679,ENX2092,A152,EMP1031,C1478,2015-05-13,1,1639
AX10547,ENX2080,A113,EMP1004,C1472,2015-05-14,4,2353
AX10758,ENX2061,A142,EMP1019,C1144,2015-05-14,1,913
AX11739,ENX2093,A132,EMP1009,C1352,2015-05-14,1,112
AX11841,ENX2048,A114,EMP1009,C1094,2015-05-14,1,502
AX13966,ENX2024,A152,EMP1017,C1093,2015-05-14,2,356
AX17332,ENX2010,A163,EMP1023,C1301,2015-05-14,2,1812
AX19236,ENX2056,A170,EMP1000,C1618,2015-05-14,1,1635
AX11778,ENX2082,A146,EMP1021,C1666,2015-05-15,1,1103
AX11808,ENX2081,A111,EMP1001,C1067,2015-05-15,1,1566
AX13268,ENX2077,A155,EMP1002,C1027,2015-05-15,1,530
AX16133,ENX2098,A155,EMP1027,C1181,2015-05-15,1,1178
AX18742,ENX2005,A104,EMP1036,C1601,2015-05-15,1,684
AX18966,ENX2036,A160,EMP1018,C1010,2015-05-15,1,1582
